0.814723686393179	0.276025076998578	0.162182308193243	0.417267069084370	0.644318130193692	0.963088539286913	0.0596188675796392	0.301454948712065	0.422885689100085	0.915991244131425	1
0.905791937075619	0.679702676853675	0.794284540683907	0.0496544303257421	0.378609382660268	0.546805718738968	0.681971904149063	0.701098755900926	0.0942293388877347	0.00115105712910724	1
0.126986816293506	0.655098003973841	0.311215042044805	0.902716109915281	0.811580458282477	0.521135830804002	0.0424311375007417	0.666338851584426	0.598523668756741	0.462449159242329	1
0.913375856139019	0.162611735194631	0.528533135506213	0.944787189721646	0.532825588799455	0.231594386708524	0.0714454646006424	0.539126465042857	0.470924256358334	0.424349039815375	1
0.632359246225410	0.118997681558377	0.165648729499781	0.490864092468080	0.350727103576883	0.488897743920167	0.521649842464284	0.698105520180308	0.695949313301608	0.460916366028964	1
0.0975404049994095	0.498364051982143	0.601981941401637	0.489252638400019	0.939001561999887	0.624060088173690	0.0967300257808670	0.666527913402587	0.699887849928292	0.770159728608609	1
0.278498218867048	0.959743958516081	0.262971284540144	0.337719409821377	0.875942811492984	0.679135540865748	0.818148553859625	0.178132454400338	0.638530758271838	0.322471807186779	1
0.546881519204984	0.340385726666133	0.654079098476782	0.900053846417662	0.550156342898422	0.395515215668593	0.817547092079286	0.128014399720173	0.0336038360664295	0.784739294760742	1
0.957506835434298	0.585267750979777	0.689214503140008	0.369246781120215	0.622475086001228	0.367436648544477	0.722439592366842	0.999080394761361	0.0688060991180512	0.471357153710612	1
0.964888535199277	0.223811939491137	0.748151592823710	0.111202755293787	0.587044704531417	0.987982003161633	0.149865442477967	0.171121066356432	0.319599735180496	0.0357627332691179	1
0.157613081677548	0.751267059305653	0.450541598502498	0.780252068321138	0.207742292733028	0.0377388662395521	0.659605252908307	0.0326008205305280	0.530864280694127	0.175874415683531	1
0.970592781760616	0.255095115459269	0.0838213779969326	0.389738836961253	0.301246330279491	0.885168008202475	0.518594942510538	0.561199792709660	0.654445707757066	0.721758033391102	1
0.957166948242946	0.505957051665142	0.228976968716819	0.241691285913833	0.470923348517591	0.913286827639239	0.972974554763863	0.881866500451810	0.407619197041153	0.473485992965320	1
0.485375648722841	0.699076722656686	0.913337361501670	0.403912145588115	0.230488160211559	0.796183873585212	0.648991492712356	0.669175304534394	0.819981222781941	0.152721200438232	1
0.800280468888800	0.890903252535799	0.152378018969223	0.0964545251683886	0.844308792695389	0.0987122786555743	0.800330575352402	0.190433267179954	0.718358943205884	0.341124607049109	1
0.141886338627215	0.959291425205444	0.825816977489547	0.131973292606335	0.194764289567049	0.261871183870716	0.453797708726920	0.368916546063895	0.968649330231094	0.607389213768347	1
0.421761282626275	0.547215529963803	0.538342435260057	0.942050590775485	0.225921780972399	0.335356839962797	0.432391503783462	0.460725937260412	0.531333906565675	0.191745255461798	1
0.915735525189067	0.138624442828679	0.996134716626886	0.956134540229802	0.170708047147859	0.679727951377338	0.825313795402046	0.981637950970750	0.325145681820560	0.738426839976942	1
0.792207329559554	0.149294005559057	0.0781755287531837	0.575208595078466	0.227664297816554	0.136553137355370	0.0834698148589140	0.156404952226563	0.105629203329022	0.242849598318169	1
0.959492426392903	0.257508254123736	0.442678269775446	0.0597795429471558	0.435698684103899	0.721227498581740	0.133171007607162	0.855522805845911	0.610958658746201	0.917424342049382	1
0.655740699156587	0.840717255983663	0.106652770180584	0.234779913372406	0.311102286650413	0.106761861607241	0.173388613119006	0.644764536870088	0.778802241824093	0.269061586686018	1
0.0357116785741896	0.254282178971531	0.961898080855054	0.353158571222071	0.923379642103244	0.653757348668560	0.390937802323736	0.376272210278832	0.423452918962738	0.765500016621438	1
0.849129305868777	0.814284826068816	0.00463422413406744	0.821194040197959	0.430207391329584	0.494173936639270	0.831379742839070	0.190923695236303	0.0908232857874395	0.188661976791491	1
0.933993247757551	0.243524968724989	0.774910464711502	0.0154034376515551	0.184816320124136	0.779051723231275	0.803364391602440	0.428252992979386	0.266471490779072	0.287498173066131	1
0.678735154857774	0.929263623187228	0.817303220653433	0.0430238016578078	0.904880968679893	0.715037078400694	0.0604711791698936	0.482022061031856	0.153656717591307	0.0911134636865350	1
0.757740130578333	0.349983765984809	0.868694705363510	0.168990029462704	0.979748378356085	0.903720560556316	0.399257770613576	0.120611613297162	0.281005302533871	0.576209380663007	1
